,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
120,"17-19 Archway Rd, Highgate, London, London, N19 3TX",Junction,39.0,5.7,"['Quiz night', 'Live music', 'TV', 'Sky TV', 'Big screen', 'Quiz machines', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Wireless internet access']","[('pub', 47), ('bar', 25), ('staff', 23), ('place', 20), ('like', 18), ('friendly', 18), ('one', 18), ('good', 17), ('never', 14), ('time', 14), ('food', 13), ('would', 13), ('even', 12), ('bit', 11), ('charlotte', 11)]",1498830873,51.5681748512215,-0.136541249411371,The Charlotte Despard,[],"[{'name': 'Archway', 'distance': '0.2 miles'}, {'name': 'Highgate', 'distance': '0.8 miles'}, {'name': 'Tuffnell Park', 'distance': '0.9 miles'}]",Islington North,N19 3TX,4353,http://www.beerintheevening.com/pubs/s/43/4353/Charlotte_Despard/Archway,http://www.thecharlottedespard.co.uk
121,"Archway Close, Archway Road, London, N19 3TD",Junction,,,"['Live music', 'TV', 'Fruit machines', 'Food served', 'Outside seating', 'Credit cards accepted']","[('place', 20), ('good', 18), ('back', 15), ('bar', 14), ('music', 13), ('cheekos', 13), ('night', 13), ('club', 12), ('bands', 11), ('great', 10), ('go', 10), ('venue', 9), ('went', 9), ('could', 9), ('love', 8)]",1498830873,51.5659293180004,-0.134439898378268,The Archway Tavern,[],"[{'name': 'Archway', 'distance': '0.1 miles'}, {'name': 'Tuffnell Park', 'distance': '0.7 miles'}]",Islington North,N19 3TD,2182,http://www.beerintheevening.com/pubs/s/21/2182/Archway_Tavern/Archway,
122,"56, Upper St, London, N1 0NY",St Mary's,31.0,2.9,[''],"[('get', 11), ('place', 11), ('night', 9), ('bar', 8), ('pub', 7), ('go', 7), ('good', 6), ('great', 6), ('staff', 6), ('dj', 5), ('dire', 5), ('friendly', 5), ('people', 5), ('saturday', 5), (""don't"", 5)]",1498830873,51.5360003716338,-0.104028030052787,The Walkabout,[],"[{'name': 'Angel', 'distance': '0.3 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 0NY,4310,http://www.beerintheevening.com/pubs/s/43/4310/Walkabout/Angel_Islington,
123,"39 Queens Head Street, London, N1 8NQ",St Peter's,,,"['Quiz night', 'Pool table', 'Food served', 'Sunday roast']","[('pub', 70), ('good', 50), ('great', 37), ('food', 34), ('friendly', 34), ('place', 33), ('night', 29), ('staff', 24), ('dog', 24), ('one', 24), ('time', 22), ('pup', 22), ('mucky', 21), ('atmosphere', 20), ('people', 20)]",1498830873,51.5364365750568,-0.0993091663312638,The Mucky Pup,[],"[{'name': 'Angel', 'distance': '0.4 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}, {'name': 'Old Street', 'distance': '0.9 miles'}]",Islington South and Finsbury,N1 8NQ,5169,http://www.beerintheevening.com/pubs/s/51/5169/Mucky_Pup/Angel_Islington,
124,"16, Elia St, London, N1 8DE",St Peter's,17.0,6.8,"['Food served', 'Sunday roast', 'Real ale']","[('pub', 12), ('beer', 8), ('great', 8), ('good', 8), ('friendly', 7), ('really', 6), ('little', 5), ('place', 5), ('board', 4), ('traditional', 4), ('find', 4), ('games', 4), ('food', 4), ('everyone', 3), ('philosophy', 3)]",1498830873,51.532158413534,-0.10222680748932,The Prince Albert,[],"[{'name': 'Angel', 'distance': '0.2 miles'}, {'name': 'Old Street', 'distance': '0.8 miles'}, {'name': 'Farringdon', 'distance': '0.9 miles'}]",Islington South and Finsbury,N1 8DE,11311,http://www.beerintheevening.com/pubs/s/11/11311/Prince_Albert/Angel_Islington,
125,"184-186 Pentonville Road, Angel, Islington, London, London, N1 9JP",Barnsbury,,,[''],"[('bit', 5), ('place', 5), ('pub', 4), ('bar', 4), ('west', 3), ('restaurant', 3), ('nat', 3), ('part', 2), ('door', 2), ('old', 2), ('next', 2), ('shaws', 2), ('new', 1), ('kings', 1), ('swamped', 1)]",1498830873,51.531368963109,-0.116850474258415,The Long Hope,[],"[{'name': ""King's Cross St. Pancras"", 'distance': '0.3 miles'}, {'name': 'Angel', 'distance': '0.5 miles'}, {'name': 'Russell Square', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 9JP,32071,http://www.beerintheevening.com/pubs/s/32/32071/Long_Hope/Angel_Islington,
126,"59 Upper Street, Islington, London, N1 0NY",St Mary's,,,"['Sky TV', 'Big screen', 'Quiz machines', 'Food served', 'Outside seating']","[('get', 7), ('place', 7), ('irish', 6), ('bar', 6), ('pub', 5), ('bad', 5), ('music', 4), ('time', 4), ('toilets', 4), ('one', 4), ('pretty', 4), ('staff', 4), ('nice', 4), ('bit', 3), ('drinks', 3)]",1498830873,51.5360003716338,-0.104028030052787,O'Neills,[],"[{'name': 'Angel', 'distance': '0.3 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 0NY,1975,http://www.beerintheevening.com/pubs/s/19/1975/ONeills/Angel_Islington,
127,"73, White Lion St, London, N1 9PF",Barnsbury,19.0,5.2,['Late licence'],"[('bar', 10), ('good', 9), ('pub', 8), ('great', 8), (""it's"", 8), ('music', 6), ('night', 6), ('place', 6), ('hobgoblin', 5), ('well', 5), ('back', 5), ('party', 4), ('cubed', 4), ('always', 4), ('saturday', 4)]",1498830873,51.5329352702334,-0.108567397104991,Jay Cubed,[],"[{'name': 'Angel', 'distance': '0.1 miles'}, {'name': ""King's Cross St. Pancras"", 'distance': '0.8 miles'}, {'name': 'Farringdon', 'distance': '1 mile'}]",Islington South and Finsbury,N1 9PF,2494,http://www.beerintheevening.com/pubs/s/24/2494/Jay_Cubed/Angel_Islington,
128,"Unit 5-6, Parkfield Street, London, N1 0PS",St Mary's,25.0,5.1,"['Food served', 'Real ale', 'Wireless internet access']","[('good', 14), ('place', 14), ('pub', 10), ('bar', 10), ('prices', 8), ('bouncers', 8), ('great', 7), ('night', 7), (""it's"", 7), ('music', 6), ('well', 6), ('know', 6), ('friendly', 6), ('cheap', 6), ('one', 6)]",1498830873,51.5343394006724,-0.10641847086678,The Glass Works,[],"[{'name': 'Angel', 'distance': '0.1 miles'}, {'name': ""King's Cross St. Pancras"", 'distance': '0.8 miles'}, {'name': 'Highbury and Islington', 'distance': '0.9 miles'}]",Islington South and Finsbury,N1 0PS,4777,http://www.beerintheevening.com/pubs/s/47/4777/Glass_Works/Angel_Islington,
129,"72, Upper St, Islington Green, London, N1 0NY",St Mary's,16.0,6.2,"['Food served', 'Cocktails']","[('happy', 9), ('good', 9), ('hour', 8), ('cocktails', 8), ('food', 6), ('great', 6), ('tapas', 5), ('place', 5), ('love', 4), ('cuban', 4), ('nice', 4), ('last', 3), ('service', 3), ('really', 3), ('eat', 3)]",1498830873,51.5360003716338,-0.104028030052787,Cuba Libre,[],"[{'name': 'Angel', 'distance': '0.3 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 0NY,7921,http://www.beerintheevening.com/pubs/s/79/7921/Cuba_Libre/Angel_Islington,
130,"77 Bedford Hill, Balham, London, SW12 9HD",Bedford,,,"['Quiz night', 'Live music', 'Sky TV', 'Food served', 'Sunday roast', 'Outside seating']","[('pub', 64), ('good', 50), ('night', 44), ('bar', 40), ('great', 37), ('comedy', 33), ('staff', 29), ('food', 26), (""it's"", 26), ('music', 23), ('time', 23), ('get', 23), ('place', 22), ('bit', 20), ('people', 19)]",1498830874,51.4420820050024,-0.149045834148832,The Bedford,[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}, {'name': 'Clapham South', 'distance': '0.8 miles'}]",Tooting,SW12 9HD,468,http://www.beerintheevening.com/pubs/s/46/468/Bedford/Balham,
131,"157, Balham High Road, London, SW12 9AU",Balham,,,"['Food served', 'Outside seating', 'Smoking area']","[('pub', 33), ('good', 26), ('food', 24), ('balham', 24), ('bar', 23), ('place', 22), ('nice', 18), ('really', 17), ('staff', 16), ('would', 16), ('service', 15), ('manager', 15), ('one', 15), ('great', 14), ('us', 13)]",1498830874,51.4443019844026,-0.151819739442599,Blithe Spirit,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Clapham South', 'distance': '0.7 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}]",Battersea,SW12 9AU,7134,http://www.beerintheevening.com/pubs/s/71/7134/Blithe_Spirit/Balham,
132,"15-19 Bedford Hill, London, SW12 9EX",Balham,13.0,5.8,"['Food served', 'Cocktails']","[('food', 7), ('good', 7), (""i've"", 6), ('go', 6), ('much', 5), ('staff', 4), ('seems', 4), ('place', 4), ('say', 3), ('balham', 3), ('top', 3), ('waiting', 3), ('atmosphere', 3), ('times', 3), ('since', 3)]",1498830874,51.4445156809806,-0.150544760374035,The Balham Kitchen and Bar,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Clapham South', 'distance': '0.6 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}]",Battersea,SW12 9EX,11343,http://www.beerintheevening.com/pubs/s/11/11343/Balham_Kitchen_and_Bar/Balham,
133,"7-9 Ramsden Road, Balham, London, SW12 8QX",Nightingale,9.0,6.6,[''],"[('good', 11), ('staff', 8), ('great', 7), ('balham', 4), ('night', 4), ('bit', 3), ('pub', 3), ('front', 3), ('saturday', 3), ('tables', 3), ('get', 3), ('beers', 3), ('place', 3), ('like', 2), ('pretty', 2)]",1498830874,51.4454614524943,-0.152924177756183,Balham Bowls Club,[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Clapham South', 'distance': '0.6 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}]",Tooting,SW12 8QX,31842,http://www.beerintheevening.com/pubs/s/31/31842/Balham_Bowls_Club/Balham,
134,"7 - 9 Ramsden Road, Balham, London, SW12 8QX",Nightingale,28.0,6.1,"['Quiz night', 'Sky TV', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area']","[('place', 22), (""it's"", 19), ('staff', 16), ('food', 14), ('good', 13), ('friendly', 13), ('balham', 12), ('really', 11), ('pub', 11), ('bar', 10), ('back', 9), ('time', 9), ('great', 9), ('last', 9), ('one', 8)]",1498830874,51.4454614524943,-0.152924177756183,Balham Bowls Club,[],[],Tooting,SW12 8QX,30134,http://www.beerintheevening.com/pubs/s/30/30134/Balham_Bowls_Club/Balham,http://www.antic-ltd.com/bbc
135,"90-92, Balham High Rd, London, SW12 9AG",Balham,,,"['TV', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating']","[('pub', 6), ('good', 5), ('great', 5), ('really', 4), ('menu', 4), ('afternoon', 3), ('friendly', 3), ('food', 3), ('nice', 3), ('new', 2), ('opened', 2), ('balham', 2), ('decor', 2), ('puzzle', 2), ('newly', 2)]",1498830875,51.4465272834774,-0.149801497307482,The Balham Arms,[],"[{'name': 'Balham', 'distance': '0.3 miles'}, {'name': 'Clapham South', 'distance': '0.5 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Battersea,SW12 9AG,15676,http://www.beerintheevening.com/pubs/s/15/15676/Balham_Arms/Balham,
136,"3 Ramsden Road, London, SW12 8QX",Nightingale,18.0,5.9,[''],"[('bar', 12), ('cocktails', 12), ('good', 11), ('nice', 8), ('staff', 7), ('drinks', 5), ('one', 5), ('happy', 5), ('music', 5), ('worth', 4), ('time', 4), ('hour', 4), ('friendly', 3), ('us', 3), ('outside', 3)]",1498830875,51.4454614524943,-0.152924177756183,B@1 (Be At One),[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Clapham South', 'distance': '0.6 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}]",Tooting,SW12 8QX,28135,http://www.beerintheevening.com/pubs/s/28/28135/B_1_Be_At_One_/Balham,
137,"16 Balham Hill, Balham, London, SW12 9EB",Balham,,,[''],"[('pub', 3), ('clearly', 3), ('food', 3), ('well', 3), ('great', 3), ('bit', 2), ('packed', 2), ('always', 2), ('young', 2), ('friendly', 2), (""don't"", 2), ('area', 2), ('back', 1), ('say', 1), ('like', 1)]",1498830875,51.4505293155816,-0.148114133046567,The Avalon,[],"[{'name': 'Clapham South', 'distance': '0.2 miles'}, {'name': 'Balham', 'distance': '0.6 miles'}, {'name': 'Clapham Common', 'distance': '0.9 miles'}]",Battersea,SW12 9EB,39400,http://www.beerintheevening.com/pubs/s/39/39400/Avalon/Balham,
138,"5 Fernlea Road, Balham, London, London, SW12 9RT",Balham,2.0,5.0,"['Karaoke', 'Food served', 'Cocktails', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Disabled toilet']","[('highly', 1), ('bar', 1), ('new', 1), ('recommended', 1), ('3', 1), ('great', 1), ('monkeys', 1), ('cocktails', 1), ('service', 1), ('excellent', 1)]",1498830875,51.4428525042784,-0.148295189366031,The 3 Monkeys Bar,[],[],Battersea,SW12 9RT,42739,http://www.beerintheevening.com/pubs/s/42/42739/3_Monkeys_Bar/Balham,http://www.the3monkeysbar.co.uk
139,"5 Fernlea Road, Balham, London, London, SW12 9RT",Balham,2.0,5.5,[''],[],1498830875,51.4428525042784,-0.148295189366031,The 3 Monkeys Bar,[],[],Battersea,SW12 9RT,42821,http://www.beerintheevening.com/pubs/s/42/42821/3_Monkeys_Bar/Balham,http://www.the3monkeysbar.co.uk
140,"66, Gresham Street, London, EC2V 7BB",Walbrook,,,"['Food served', 'Function room for hire']","[('pub', 6), ('city', 6), ('bar', 6), ('place', 6), ('great', 5), ('really', 4), ('small', 4), ('never', 3), ('area', 3), ('work', 3), ('served', 3), ('boozer', 3), ('food', 3), ('staff', 3), ('space', 2)]",1498830875,51.5148841535388,-0.0911697489575022,The City Tup,[],"[{'name': 'Bank', 'distance': '0.2 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}, {'name': 'Cannon Street', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC2V 7BB,3418,http://www.beerintheevening.com/pubs/s/34/3418/City_Tup/Bank,
141,"24, Cornhill, London, EC3V 3ND",Walbrook,34.0,3.4,"['Cocktails', 'Late licence']","[('city', 20), ('bar', 20), ('place', 19), ('like', 14), ('good', 14), ('went', 13), ('girls', 9), ('great', 9), ('friday', 9), ('abacus', 9), ('night', 9), ('go', 8), ('work', 8), ('music', 7), ('really', 7)]",1498830875,51.5132271422954,-0.0871603864788158,Abacus,[],"[{'name': 'Bank', 'distance': '0 miles'}, {'name': 'Cannon Street', 'distance': '0.2 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC3V 3ND,8009,http://www.beerintheevening.com/pubs/s/80/8009/Abacus/Bank,
142,"27a, Throgmorton St, London, EC2N 2AN",Broad Street,23.0,5.3,"['Dartboard', 'Function room for hire']","[('guinness', 14), ('place', 13), ('good', 10), ('bar', 9), ('city', 7), ('great', 7), ('like', 6), ('downstairs', 6), ('service', 5), ('last', 5), ('pub', 4), ('served', 4), ('still', 4), ('get', 4), ('friendly', 4)]",1498830875,51.5149630461705,-0.0860787761433638,The Arbitrager,[],"[{'name': 'Bank', 'distance': '0.2 miles'}, {'name': 'Liverpool Street', 'distance': '0.3 miles'}, {'name': 'Moorgate', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC2N 2AN,2898,http://www.beerintheevening.com/pubs/s/28/2898/Arbitrager/Bank,
143,"238 Balham High Rd, Balham, London, SW17 7AW",Nightingale,10.0,7.0,"['Food served', 'Cocktails']","[('bar', 8), ('good', 7), ('great', 6), ('place', 5), ('nice', 4), ('balham', 4), ('even', 4), (""it's"", 4), ('food', 4), ('happy', 3), ('cocktails', 3), ('hour', 3), ('friendly', 2), ('tatty', 2), ('music', 2)]",1498830875,51.4404875330826,-0.155714888222058,Viva Cafe Bar,[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Tooting Bec', 'distance': '0.4 miles'}]",Tooting,SW17 7AW,7005,http://www.beerintheevening.com/pubs/s/70/7005/Viva_Cafe_Bar/Balham,
144,"Bedford Hill, Balham, London, SW12 9rg",,5.0,8.0,"['Live music', 'Food served', 'Cocktails', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Wireless internet access', 'Air conditioning']","[('nice', 4), ('place', 4), ('little', 3), ('bar', 3), ('really', 3), ('friendly', 3), ('always', 2), ('night', 2), ('food', 2), ('cool', 2), ('atmosphere', 2), ('paddyfield', 2), ('good', 2), ('great', 2), ('surprise', 2)]",1498830875,,,Tacuba,[],[],,,16883,http://www.beerintheevening.com/pubs/s/16/16883/Tacuba/Balham,http://www.tacubabar.com
145,"90-92, Balham High Rd, London, SW12 9AG",Balham,10.0,5.3,['Food served'],"[('good', 6), ('pub', 5), ('balham', 5), ('great', 5), ('new', 4), ('bar', 4), ('going', 4), ('puzzle', 3), ('pubs', 3), ('food', 3), ('music', 3), ('staff', 3), ('place', 3), ('like', 2), ('jez', 2)]",1498830876,51.4465272834774,-0.149801497307482,The Puzzle,[],"[{'name': 'Balham', 'distance': '0.3 miles'}, {'name': 'Clapham South', 'distance': '0.5 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Battersea,SW12 9AG,1413,http://www.beerintheevening.com/pubs/s/14/1413/Puzzle/Balham,
146,"21, Chestnut Grove, London, SW12 8JB",Nightingale,,,"['Quiz night', 'Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines', 'Food served', 'Sunday roast']","[('pub', 56), ('bar', 42), ('staff', 41), ('good', 36), ('food', 32), ('place', 29), ('balham', 26), ('great', 24), ('like', 21), ('sport', 19), ('manager', 19), ('big', 18), ('one', 18), ('watch', 18), ('go', 17)]",1498830876,51.4440924270262,-0.153929172012766,The Regent,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}, {'name': 'Clapham South', 'distance': '0.7 miles'}]",Tooting,SW12 8JB,1716,http://www.beerintheevening.com/pubs/s/17/1716/Regent/Balham,
147,"194 Balham High Street, London, SW12 9BP",Nightingale,95.0,5.4,['Real ale'],"[('one', 25), ('place', 25), ('pub', 23), ('good', 20), (""it's"", 19), ('like', 18), ('balham', 16), ('staff', 15), ('wetherspoons', 12), ('want', 12), ('go', 11), ('beer', 11), ('bar', 11), ('really', 10), ('old', 10)]",1498830876,51.4437889876055,-0.152934100247229,The Moon Under Water,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}, {'name': 'Clapham South', 'distance': '0.7 miles'}]",Tooting,SW12 9BP,8107,http://www.beerintheevening.com/pubs/s/81/8107/Moon_Under_Water/Balham,
148,"97, Nightingale Lane, London, SW12 8NX",Nightingale,,,"['Quiz night', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating']","[('pub', 78), ('good', 46), ('friendly', 25), ('youngs', 24), ('great', 23), ('beer', 22), ('like', 21), ('one', 20), ('staff', 20), ('nightingale', 20), ('place', 20), ('nice', 16), (""it's"", 16), ('local', 15), ('bar', 15)]",1498830876,51.4502079712274,-0.1573956760308,The Nightingale,[],"[{'name': 'Clapham South', 'distance': '0.5 miles'}, {'name': 'Balham', 'distance': '0.6 miles'}]",Tooting,SW12 8NX,5309,http://www.beerintheevening.com/pubs/s/53/5309/Nightingale/Balham,
149,"76 Bedford Hill, Balham, London, SW12 9HR",Bedford,10.0,7.6,"['TV', 'Sky TV', 'Big screen', 'Food served', 'Home Made Burger', 'Sunday roast', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Air conditioning', 'Disabled access', 'Disabled toilet']","[('good', 6), ('great', 5), ('lounge', 5), ('food', 5), ('make', 5), ('place', 5), ('run', 3), ('feel', 3), ('tapas', 3), ('couple', 3), ('excellent', 2), ('really', 2), ('welcome', 2), ('friendly', 2), ('used', 2)]",1498830877,51.4417897531365,-0.149331050687406,The Lounge,[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Tooting Bec', 'distance': '0.6 miles'}, {'name': 'Clapham South', 'distance': '0.8 miles'}]",Tooting,SW12 9HR,7684,http://www.beerintheevening.com/pubs/s/76/7684/Lounge_Spanish_Tapas_Bar/Balham,
150,"157 Balham High Road, Balham, London, SW12 9AU",Balham,,,[''],"[('football', 6), ('pub', 5), ('good', 4), ('bar', 3), ('decent', 3), ('well', 3), ('local', 2), ('like', 2), ('opted', 2), ('beer', 2), ('drinking', 2), ('selection', 2), ('time', 2), ('sunday', 2), ('pale', 2)]",1498830877,51.4443019844026,-0.151819739442599,Hagen and Hyde,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Clapham South', 'distance': '0.7 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}]",Battersea,SW12 9AU,43384,http://www.beerintheevening.com/pubs/s/43/43384/Hagen_and_Hyde/Balham,
151,"100, Balham High Rd, London, SW12 9AA",Balham,,,"['Live music', 'Big screen', 'Pool table', 'Dartboard', 'Quiz machines', 'Table football', 'Food served', 'Cocktails', 'Wireless internet access', 'Disabled access']","[('place', 17), ('staff', 13), ('pub', 12), ('good', 12), ('great', 10), ('pool', 10), ('bar', 10), ('tables', 8), ('table', 8), ('selection', 6), ('nice', 6), ('like', 5), ('football', 5), ('friendly', 5), ('one', 5)]",1498830877,51.4459084173354,-0.150474097953036,The Jackdaw and Rook,[],"[{'name': 'Balham', 'distance': '0.2 miles'}, {'name': 'Clapham South', 'distance': '0.5 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}]",Battersea,SW12 9AA,7393,http://www.beerintheevening.com/pubs/s/73/7393/Jackdaw_and_Rook/Balham,
152,"39, Oldridge Rd, London, SW12 8PN",Balham,,,"['TV', 'Big screen', 'Table football', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Children allowed', 'Credit cards accepted']","[('pub', 52), ('good', 46), ('staff', 42), ('food', 39), ('great', 22), ('bar', 20), ('friendly', 19), ('youngs', 13), ('place', 13), ('well', 12), ('service', 12), ('would', 12), ('nice', 12), ('back', 11), ('atmosphere', 11)]",1498830877,51.448323109763,-0.151340758174873,The Grove,[],"[{'name': 'Clapham South', 'distance': '0.4 miles'}, {'name': 'Balham', 'distance': '0.4 miles'}]",Battersea,SW12 8PN,1563,http://www.beerintheevening.com/pubs/s/15/1563/Grove/Balham,
153,"Balham Station Rd, London, SW12 9AU",Balham,39.0,4.8,"['Food served', 'Cocktails']","[('bar', 39), ('good', 25), ('like', 17), ('staff', 17), ('place', 17), ('one', 14), ('great', 13), ('exhibit', 12), ('food', 11), ('restaurant', 10), (""it's"", 10), ('cinema', 9), ('always', 9), (""i've"", 9), ('pretty', 9)]",1498830877,51.4443019844026,-0.151819739442599,The Exhibit,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Clapham South', 'distance': '0.7 miles'}, {'name': 'Tooting Bec', 'distance': '0.7 miles'}]",Battersea,SW12 9AU,6654,http://www.beerintheevening.com/pubs/s/66/6654/Exhibit/Balham,
154,"3 Station Parade, Balham, London, SW12 9AZ",Nightingale,25.0,6.0,"['Food served', 'Sunday roast', 'Cocktails']","[('good', 21), ('bar', 17), ('balham', 10), ('food', 9), ('staff', 9), ('place', 9), ('atmosphere', 8), ('great', 7), ('friendly', 5), (""don't"", 5), ('nice', 5), ('firefly', 4), ('service', 4), ('like', 4), ('night', 4)]",1498830878,51.4423217109812,-0.153410600666135,The Firefly,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Tooting Bec', 'distance': '0.6 miles'}, {'name': 'Clapham South', 'distance': '0.8 miles'}]",Tooting,SW12 9AZ,6525,http://www.beerintheevening.com/pubs/s/65/6525/Firefly/Balham,
155,"14-16 Balham Hill, London, SW12 9EB",Balham,,,"['Sky TV', 'Pool table', 'Food served']","[('pub', 33), ('good', 28), ('food', 25), ('great', 21), ('staff', 21), ('really', 17), ('bar', 16), ('place', 16), ('nice', 15), ('crowd', 11), ('atmosphere', 11), ('always', 11), ('george', 11), ('like', 10), (""it's"", 9)]",1498830878,51.4505293155816,-0.148114133046567,The George,[],"[{'name': 'Clapham South', 'distance': '0.2 miles'}, {'name': 'Balham', 'distance': '0.6 miles'}, {'name': 'Clapham Common', 'distance': '0.9 miles'}]",Battersea,SW12 9EB,469,http://www.beerintheevening.com/pubs/s/46/469/George/Balham,
156,"39, Balham High Road, London, SW12 9AN",Balham,,,"['Fruit machines', 'Quiz machines', 'Food served', 'Sunday roast', 'Real ale', 'Cocktails', 'Outside seating', 'Late licence', 'Wireless internet access']","[('pub', 92), ('good', 49), ('great', 31), ('like', 31), ('duke', 31), ('food', 27), ('balham', 27), ('place', 27), ('one', 25), ('back', 23), ('pubs', 22), ('staff', 22), (""it's"", 22), ('garden', 21), ('nice', 21)]",1498830878,51.4467479988135,-0.148972285210762,The Duke of Devonshire,[],"[{'name': 'Balham', 'distance': '0.3 miles'}, {'name': 'Clapham South', 'distance': '0.4 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Battersea,SW12 9AN,1699,http://www.beerintheevening.com/pubs/s/16/1699/Duke_of_Devonshire/Balham,
157,"Bedford Hill, 11/13 Bedford Hill, London, SW12 9EX",Balham,5.0,6.4,"['TV', 'Food served']","[('balham', 7), ('good', 6), ('food', 6), ('get', 5), ('great', 5), ('place', 5), ('order', 4), ('staff', 4), ('really', 4), ('friendly', 3), ('selection', 3), ('dash', 3), ('try', 3), ('top', 3), ('comfy', 3)]",1498830878,51.4445156809806,-0.150544760374035,Dish Dash,[],"[{'name': 'Balham', 'distance': '0.1 miles'}, {'name': 'Clapham South', 'distance': '0.6 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}]",Battersea,SW12 9EX,2928,http://www.beerintheevening.com/pubs/s/29/2928/Dish_Dash/Balham,
158,"171-176 Aldersgate Street, London, EC1A 4JA",Farringdon Within,9.0,4.2,"['Food served', 'Real ale', 'Function room for hire']","[('good', 5), ('pub', 4), ('food', 4), ('friendly', 3), ('great', 3), ('staff', 3), ('atmosphere', 3), ('part', 2), ('hogshead', 2), ('really', 2), ('aldersgate', 2), ('drinks', 2), ('street', 2), ('areas', 2), ('parties', 2)]",1498830879,51.5202152824486,-0.0977215749371662,The Hogshead,[],"[{'name': 'Barbican', 'distance': '0 miles'}, {'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'St. Pauls', 'distance': '0.4 miles'}]",Cities of London and Westminster,EC1A 4JA,7905,http://www.beerintheevening.com/pubs/s/79/7905/Hogshead/Barbican,
159,"1 Middle Street, Cloth Fair, London, EC1A 7JA",Farringdon Within,,,"['Food served', 'Real ale']","[('pub', 63), ('place', 29), ('beer', 23), ('best', 20), ('back', 19), ('good', 17), ('bar', 17), ('one', 16), ('great', 15), ('nice', 15), ('pint', 14), ('visit', 14), ('courage', 13), ('6x', 13), ('bit', 12)]",1498830879,51.5194290340658,-0.0985903532879225,The Hand and Shears,[],"[{'name': 'Barbican', 'distance': '0.1 miles'}, {'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'St. Pauls', 'distance': '0.4 miles'}]",Cities of London and Westminster,EC1A 7JA,2902,http://www.beerintheevening.com/pubs/s/29/2902/Hand_and_Shears/Barbican,
